USERID,score,city,gender,age,equity,balance,products,credit_card,last_activity,EST_SALARY,churn
151854,707.0,Ярославль,Ж,81.0,0,,1,1,0,102360.77,0
129715,800.0,Рыбинск,Ж,57.0,5,1631178.72,3,1,0,95896.63,0
176672,913.0,Ярославль,Ж,57.0,0,,1,1,1,142185.24,0
129807,903.0,Ярославль,М,39.0,0,,2,0,1,202566.92,0
145046,861.0,Ярославль,М,45.0,5,1384243.45,2,1,1,225509.75,0
200238,893.0,Ярославль,М,35.0,3,1304013.92,2,1,0,158290.34,0
177812,910.0,Ярославль,Ж,38.0,5,1020288.23,1,1,0,125157.74,0
182496,793.0,Рыбинск,Ж,29.0,2,99966.63,2,0,0,22672.12,0
143395,861.0,Ярославль,Ж,59.0,3,584468.49,2,1,1,55302.38,0
131928,846.0,Ростов,Ж,31.0,3,336928.38,2,1,1,16457.41,1
226494,956.0,Ярославль,Ж,62.0,6,3680349.89,4,1,1,171232.01,1
138688,853.0,Ярославль,М,35.0,2,667787.94,2,1,0,177086.84,0
184517,779.0,Ярославль,Ж,48.0,0,230978.51,1,1,0,151960.98,0
146174,832.0,Ярославль,Ж,34.0,4,507987.68,2,1,0,96812.01,0
157428,801.0,Ярославль,Ж,57.0,5,380837.66,2,1,0,161997.78,1
188855,812.0,Ярославль,Ж,33.0,4,899841.73,2,1,1,74878.64,0
140815,821.0,Ярославль,М,27.0,0,58676.37,1,1,1,31392.19,1
200425,837.0,Рыбинск,Ж,53.0,4,1224830.14,3,0,0,151311.82,1
213050,940.0,Рыбинск,М,41.0,5,1059603.47,2,0,0,233336.07,0
123559,763.0,Ростов,Ж,58.0,1,1018373.99,2,1,1,111965.49,0
174534,825.0,Ростов,Ж,21.0,0,10582.89,2,0,1,40072.07,1
120408,870.0,Ярославль,Ж,39.0,4,665544.64,2,0,0,97229.56,0
152399,839.0,Рыбинск,М,42.0,5,668731.52,2,1,1,182790.53,1
213794,936.0,Ярославль,М,29.0,3,1262784.52,2,0,0,132186.89,1
206028,839.0,Ярославль,М,37.0,4,1234265.83,2,0,0,118292.35,0
228128,867.0,Рыбинск,Ж,62.0,4,1046309.04,2,0,1,135738.27,0
148431,897.0,Ярославль,Ж,52.0,1,,1,1,1,95125.95,0
162053,921.0,Рыбинск,М,33.0,3,857011.13,2,1,1,113512.57,1
125475,809.0,Рыбинск,М,36.0,4,503477.93,2,0,0,242916.54,0
226463,878.0,Ярославль,Ж,32.0,3,498754.33,2,1,0,117293.12,0
214132,891.0,Рыбинск,М,40.0,0,,1,0,1,129097.42,0
176465,831.0,Рыбинск,М,32.0,3,191336.02,2,1,1,70030.99,0
175570,805.0,Рыбинск,Ж,39.0,5,1229234.85,2,0,0,38927.84,0
178728,955.0,Рыбинск,Ж,19.0,0,1876.0,2,1,1,26058.17,0
145648,925.0,Рыбинск,М,40.0,0,,1,1,0,334004.41,0
161153,745.0,Ростов,М,28.0,0,77091.36,1,1,1,95611.14,0
160947,903.0,Ярославль,М,36.0,0,,1,1,0,195433.54,0
172659,882.0,Ярославль,М,33.0,0,,2,0,1,139098.15,0
227232,808.0,Ростов,М,60.0,4,455790.49,2,0,1,58493.42,1
185412,892.0,Рыбинск,Ж,40.0,0,,1,1,1,147871.14,0
174292,816.0,Рыбинск,М,47.0,2,205469.75,2,0,0,112671.97,0
200063,889.0,Рыбинск,Ж,46.0,1,198958.84,2,0,0,157341.23,0
191115,916.0,Рыбинск,Ж,37.0,0,,1,1,1,236879.42,0
177731,893.0,Рыбинск,М,35.0,2,3065793.62,2,1,1,153034.71,1
132306,767.0,Ростов,М,64.0,3,666747.59,1,1,1,53961.38,0
159650,816.0,Ярославль,М,35.0,4,427154.75,2,0,1,171428.77,0
128684,804.0,Ростов,М,31.0,5,424431.87,2,0,1,27115.43,0
191455,810.0,Ярославль,М,40.0,5,1425647.43,2,0,1,125262.95,0
190057,871.0,Ярославль,М,42.0,3,1714592.78,2,1,0,188683.06,0
188924,860.0,Ростов,М,66.0,5,544209.93,2,1,1,62806.79,0
118945,854.0,Ярославль,Ж,51.0,3,1426475.43,2,1,0,126371.44,0
202089,873.0,Ярославль,Ж,37.0,5,591920.23,4,1,1,150739.97,0
178663,777.0,Ярославль,Ж,37.0,3,133021.34,1,1,1,136491.39,0
171183,884.0,Ярославль,Ж,37.0,5,1750440.56,2,0,1,224574.49,1
147180,801.0,Ярославль,М,44.0,2,204109.98,2,1,0,173694.99,0
214073,864.0,Ярославль,Ж,38.0,3,1923591.33,4,1,0,201607.01,1
214335,792.0,Рыбинск,М,28.0,1,168837.9,2,1,1,83182.45,0
183466,930.0,Ярославль,М,35.0,5,2210437.01,2,0,0,214691.53,0
153002,853.0,Ярославль,Ж,51.0,3,939862.55,2,1,1,214887.0,0
182819,876.0,Ярославль,М,33.0,5,770511.01,2,1,0,79513.47,0
119723,889.0,Ярославль,Ж,46.0,0,,1,1,1,139603.85,0
126892,780.0,Рыбинск,Ж,33.0,3,210708.7,2,0,0,137753.81,0
213989,900.0,Рыбинск,М,34.0,5,542159.17,2,1,0,152649.68,0
136808,805.0,Ярославль,Ж,49.0,3,661269.4,2,1,1,184318.52,0
210781,890.0,Ярославль,Ж,40.0,0,,1,1,0,181774.06,0
120181,914.0,Ярославль,М,30.0,5,1144914.29,2,0,1,138696.02,1
213024,847.0,Ярославль,М,27.0,4,181748.39,2,1,0,84455.83,0
123574,862.0,Рыбинск,М,53.0,3,1109177.97,2,1,0,199452.64,0
159291,774.0,Рыбинск,Ж,53.0,4,379302.34,1,1,1,80674.7,0
117558,733.0,Ярославль,Ж,46.0,2,268508.33,2,1,0,174891.49,0
210314,850.0,Ярославль,М,30.0,4,616847.07,2,1,0,35717.44,0
147965,854.0,Ярославль,Ж,81.0,3,803337.98,2,0,1,50386.82,0
95384,861.0,Ярославль,М,30.0,5,318149.94,4,1,1,57059.48,0
143844,946.0,Рыбинск,М,45.0,0,,1,0,0,228444.54,0
189632,790.0,Ярославль,Ж,34.0,4,640158.26,2,0,0,116182.47,0
101378,868.0,Ярославль,М,25.0,7,193166.41,2,1,1,74634.76,1
157565,799.0,Рыбинск,Ж,66.0,3,315840.24,2,1,1,72606.62,0
198915,866.0,Рыбинск,М,38.0,5,832803.68,2,0,1,127671.91,1
140413,871.0,Ростов,Ж,50.0,5,1122118.56,2,1,1,70858.4,0
188901,851.0,Ростов,Ж,64.0,2,777981.05,2,1,1,47932.71,0
128564,899.0,Ростов,Ж,38.0,0,,2,1,1,130407.38,0
212484,856.0,Рыбинск,Ж,43.0,3,372127.03,2,1,0,73015.45,0
201588,711.0,Рыбинск,Ж,54.0,1,,1,1,1,137288.87,0
159551,882.0,Рыбинск,Ж,42.0,4,479258.13,2,1,0,230253.22,0
186778,896.0,Рыбинск,М,53.0,3,1671890.94,2,0,1,77963.62,1
167683,829.0,Рыбинск,Ж,25.0,2,74512.9,2,1,1,96259.74,0
183552,914.0,Ростов,Ж,33.0,0,,2,0,1,122980.29,0
219246,940.0,Рыбинск,М,62.0,5,1551096.44,1,1,1,132565.44,0
228572,857.0,Ярославль,М,40.0,4,1895630.56,2,0,1,157852.75,1
137369,859.0,Ярославль,Ж,42.0,3,1190743.56,2,1,1,146996.45,1
146853,681.0,Рыбинск,Ж,52.0,0,,1,1,1,205308.96,0
115473,955.0,Ярославль,М,37.0,0,,1,0,0,1016911.93,0
170739,856.0,Ярославль,Ж,34.0,3,664613.32,2,1,0,115746.35,0
212894,915.0,Ярославль,М,30.0,2,1193787.25,2,1,1,146304.2,1
222207,688.0,Ярославль,Ж,40.0,0,,1,1,0,268100.79,0
196477,837.0,Рыбинск,М,59.0,5,548351.09,3,1,0,58493.22,0
147656,815.0,Рыбинск,Ж,28.0,4,188129.44,2,0,0,46468.17,0
212815,906.0,Ярославль,Ж,68.0,0,,1,1,1,138409.82,0
208112,814.0,Рыбинск,Ж,32.0,4,311284.34,2,1,0,55662.47,0
167261,896.0,Ярославль,М,35.0,0,,1,1,0,189670.61,0
123180,793.0,Рыбинск,М,48.0,2,307619.27,2,0,1,72634.66,0
207966,834.0,Ярославль,М,51.0,4,426288.63,2,1,1,171802.92,0
167565,869.0,Ярославль,Ж,29.0,4,668459.23,2,1,0,89154.03,0
152479,723.0,Ярославль,Ж,22.0,0,,1,1,0,83955.65,0
216404,827.0,Рыбинск,Ж,46.0,2,476390.71,2,1,0,191620.5,0
211163,930.0,Ярославль,М,31.0,0,,1,1,0,198649.78,0
162331,916.0,Ярославль,М,50.0,5,4362619.72,4,1,1,1022536.72,1
151893,931.0,Ярославль,М,29.0,0,,1,1,0,77282.46,0
196145,886.0,Ярославль,Ж,29.0,0,,1,1,0,91928.77,0
178440,810.0,Ярославль,Ж,52.0,4,401722.64,1,1,1,86440.07,0
201134,832.0,Ярославль,Ж,47.0,3,334161.97,2,1,0,67861.03,0
119325,849.0,Рыбинск,М,28.0,3,170235.64,1,1,1,40593.36,0
186439,823.0,Ростов,М,28.0,3,237913.73,1,0,1,26971.69,0
141954,843.0,Ярославль,Ж,71.0,3,483201.09,3,0,1,86597.27,0
167575,862.0,Рыбинск,М,31.0,3,236941.4,1,1,0,94514.2,0
135631,820.0,Ростов,Ж,47.0,2,458815.56,2,1,1,108718.85,0
215193,797.0,Ярославль,Ж,39.0,4,433191.98,3,0,1,149455.28,0
189542,930.0,Ярославль,М,28.0,0,,1,1,1,119271.43,0
188185,787.0,Рыбинск,М,44.0,2,309633.19,1,0,1,65086.56,0
219340,862.0,Рыбинск,М,36.0,4,690228.99,2,1,1,70128.58,0
199302,864.0,Рыбинск,М,53.0,6,372594.39,1,1,1,57827.99,0
144569,897.0,Ярославль,М,40.0,3,2281676.8,4,1,0,121609.95,1
127646,799.0,Рыбинск,М,45.0,1,108085.74,2,1,1,119008.14,1
117954,937.0,Ярославль,М,30.0,0,,1,1,0,337072.89,0
122803,797.0,Ростов,М,43.0,3,848372.46,2,1,1,106133.2,0
147435,723.0,Ярославль,Ж,42.0,0,,1,1,1,314320.25,0
201473,853.0,Ярославль,Ж,34.0,5,815922.27,2,1,1,75628.6,1
121597,812.0,Рыбинск,М,44.0,1,1079092.63,2,0,1,114541.97,0
155214,703.0,Рыбинск,М,28.0,0,,1,1,1,147975.89,0
205682,828.0,Рыбинск,М,51.0,3,1215860.47,2,0,1,131468.0,0
136552,888.0,Рыбинск,Ж,39.0,4,606362.49,2,1,0,181685.13,0
208241,909.0,Ярославль,Ж,39.0,0,,1,1,1,263091.65,0
157517,873.0,Рыбинск,М,37.0,5,502138.85,2,0,0,148401.51,0
190219,920.0,Ярославль,М,42.0,5,877263.05,1,1,0,244284.26,0
208652,663.0,Ярославль,М,44.0,0,,1,1,1,154104.76,0
167696,925.0,Ярославль,М,40.0,4,590868.29,2,1,1,171393.7,0
139901,958.0,Ярославль,М,41.0,2,1012336.22,3,0,1,111596.69,0
148238,792.0,Рыбинск,М,41.0,2,259202.19,2,1,0,93763.46,0
140906,906.0,Ярославль,Ж,34.0,0,,1,1,0,192059.41,0
174004,794.0,Ярославль,М,35.0,5,648010.85,2,1,0,129178.22,1
189710,874.0,Ярославль,М,33.0,0,,1,1,1,92983.81,0
201353,780.0,Ярославль,Ж,33.0,5,239171.74,2,1,0,42018.47,0
152477,951.0,Ярославль,Ж,62.0,0,,1,1,1,352932.46,0
119073,854.0,Ростов,Ж,35.0,3,1183516.53,2,0,0,142046.32,0
196710,909.0,Ярославль,Ж,44.0,0,,1,1,1,394066.8,0
177592,678.0,Ярославль,Ж,31.0,0,,1,1,0,201344.9,0
202233,848.0,Ярославль,Ж,72.0,0,229670.51,1,1,1,76645.81,0
122110,823.0,Ярославль,Ж,61.0,3,262251.94,2,0,1,93534.27,0
197514,902.0,Рыбинск,М,44.0,5,1634172.2,2,1,0,135846.42,0
180592,909.0,Ярославль,М,23.0,0,,1,1,1,47447.92,0
212614,804.0,Ярославль,М,43.0,2,338654.52,2,0,1,86844.32,0
216299,894.0,Ярославль,М,43.0,3,546992.8,2,1,0,66459.95,0
186342,680.0,Ярославль,Ж,34.0,0,,1,1,1,159960.55,0
193908,788.0,Ростов,Ж,38.0,5,716417.43,2,1,0,58493.6,0
175853,868.0,Рыбинск,Ж,45.0,5,517580.86,2,0,0,95458.14,0
143385,909.0,Ярославль,Ж,58.0,5,1046011.65,3,0,0,101920.5,0
136731,721.0,Ярославль,М,35.0,0,,1,1,1,790761.45,0
200822,893.0,Ярославль,Ж,42.0,5,538563.48,4,1,1,56255.99,0
171090,871.0,Рыбинск,М,40.0,5,922682.88,2,1,0,199044.13,0
155193,797.0,Ярославль,Ж,39.0,3,398224.25,3,1,0,146325.1,0
185011,852.0,Рыбинск,М,39.0,1,385358.93,1,1,0,187785.81,0
196964,865.0,Рыбинск,М,28.0,3,467551.62,1,1,0,192862.11,0
229058,875.0,Ярославль,М,54.0,4,3680351.98,3,0,1,173790.63,1
188964,792.0,Ярославль,М,37.0,5,419361.1,3,1,0,29399.86,0
132152,751.0,Ярославль,М,32.0,2,145681.95,2,1,1,64622.31,0
142651,816.0,Рыбинск,Ж,57.0,0,216842.01,2,0,1,38490.61,1
172805,851.0,Ярославль,М,39.0,2,651150.6,3,0,0,95788.44,0
212090,899.0,Рыбинск,Ж,44.0,5,408188.66,2,1,0,167695.7,0
136441,894.0,Ростов,М,47.0,5,797093.74,2,1,1,91676.47,0
130187,860.0,Рыбинск,Ж,31.0,3,179391.34,1,1,1,95227.94,0
178009,903.0,Ярославль,М,26.0,3,509122.36,3,0,1,28609.24,1
115465,714.0,Ярославль,Ж,35.0,0,,1,1,0,182566.46,0
171631,831.0,Ярославль,М,50.0,1,145374.34,2,1,0,106099.51,0
225423,889.0,Ярославль,М,26.0,4,258624.73,4,1,1,42198.35,0
184532,919.0,Рыбинск,Ж,43.0,0,,1,1,1,131691.5,0
187482,932.0,Ярославль,М,41.0,5,2168715.47,2,1,0,228260.59,0
202205,891.0,Рыбинск,Ж,36.0,3,1120658.55,2,1,1,120145.84,0
192777,903.0,Ярославль,Ж,59.0,0,,1,1,1,104939.86,0
174663,823.0,Ярославль,Ж,38.0,3,1431452.62,2,1,1,49007.76,0
117458,888.0,Ярославль,Ж,61.0,2,780435.06,2,0,1,167083.95,1
157457,899.0,Ярославль,М,46.0,5,2388668.64,2,0,1,178934.35,0
191665,931.0,Рыбинск,М,52.0,5,3105662.16,2,0,0,179581.25,0
156408,833.0,Рыбинск,Ж,39.0,3,784551.72,2,1,0,165062.81,0
214268,932.0,Рыбинск,М,32.0,4,1607521.96,2,0,1,120801.13,1
156568,812.0,Рыбинск,Ж,24.0,1,262824.79,2,1,1,135551.48,0
114437,904.0,Ярославль,М,46.0,1,,1,1,1,131059.28,0
152085,771.0,Рыбинск,М,34.0,2,149758.68,2,1,1,114906.07,0
155783,859.0,Ярославль,Ж,56.0,5,734539.99,4,0,1,71109.74,0
200456,944.0,Ярославль,Ж,66.0,5,2956620.35,3,0,0,202627.73,0
193032,943.0,Ярославль,М,40.0,0,,1,1,0,209805.3,0
175673,771.0,Ярославль,Ж,39.0,4,382263.03,1,1,0,193588.01,0
149886,878.0,Ярославль,Ж,26.0,4,270857.79,2,0,1,25853.57,1
123087,928.0,Рыбинск,Ж,55.0,0,,2,1,1,272653.18,0
152776,747.0,Ростов,М,43.0,3,308572.75,2,1,0,78489.85,0
153611,788.0,Ярославль,М,30.0,4,786235.38,2,0,0,146761.44,0
206692,845.0,Ростов,Ж,65.0,1,304933.8,2,1,1,39737.0,0
143590,811.0,Рыбинск,М,48.0,3,383165.23,3,1,0,130794.33,0
175541,849.0,Ярославль,М,42.0,6,431365.3,2,1,0,237890.66,1
132527,830.0,Ярославль,М,50.0,3,497282.87,2,1,0,75272.63,0
148091,776.0,Ростов,М,33.0,1,297148.75,2,0,0,84286.49,0
219639,732.0,Ростов,М,40.0,3,263677.79,2,0,1,199872.23,0
170330,886.0,Рыбинск,Ж,47.0,3,1197579.25,4,1,1,176954.58,1
197344,782.0,Ярославль,Ж,77.0,4,324585.74,3,1,1,27581.53,0
170530,755.0,Ростов,Ж,36.0,2,445483.96,3,1,0,139871.23,0
129274,816.0,Ярославль,М,32.0,0,28914.07,2,1,0,67831.58,1
217619,766.0,Ярославль,М,52.0,2,218199.47,1,1,0,120356.44,0
123242,936.0,Ярославль,Ж,43.0,0,,2,1,1,214411.29,0
147171,739.0,Рыбинск,М,55.0,2,466560.6,2,1,0,62792.45,0
124911,784.0,Ярославль,М,31.0,5,383505.58,2,1,1,142692.4,0
189613,803.0,Ярославль,Ж,53.0,5,613249.43,3,0,0,112793.18,0
228985,788.0,Ярославль,М,37.0,3,1242285.94,2,1,0,92570.34,0
163986,811.0,Ярославль,Ж,60.0,5,1460059.26,1,1,1,27950.75,0
136729,766.0,Ярославль,Ж,32.0,0,27592.34,2,1,0,123988.59,0
226958,801.0,Ярославль,М,49.0,5,765600.95,2,1,1,257925.96,0
187820,919.0,Ростов,Ж,35.0,0,,1,1,1,149817.75,0
141051,773.0,Ярославль,М,40.0,3,170453.58,1,1,1,170142.17,1
137419,731.0,Рыбинск,М,40.0,4,608519.48,2,1,1,112225.56,0
160422,869.0,Рыбинск,М,33.0,3,373067.49,2,1,1,43905.35,0
119591,895.0,Рыбинск,Ж,46.0,2,360647.66,2,0,1,162789.16,0
154003,733.0,Ярославль,М,64.0,0,,1,1,1,143444.63,0
130411,828.0,Рыбинск,Ж,66.0,4,442725.91,2,1,1,28104.12,0
226980,892.0,Ярославль,М,52.0,5,1580557.08,3,0,0,174685.99,1
155860,864.0,Ярославль,Ж,36.0,3,745294.59,2,1,0,96387.24,0
173450,796.0,Ярославль,М,41.0,5,1310180.51,4,1,1,230116.85,1
123562,889.0,Рыбинск,М,34.0,5,797854.31,2,0,1,227643.66,1
171792,879.0,Ярославль,Ж,37.0,4,1417133.26,3,0,1,123823.34,1
163271,842.0,Ярославль,М,28.0,4,275738.0,2,1,1,62466.59,0
133082,892.0,Ярославль,М,37.0,5,2442481.15,2,1,0,168850.28,0
136209,879.0,Ярославль,Ж,28.0,0,,1,1,0,76399.96,0
121041,919.0,Ярославль,М,35.0,0,,2,1,1,169559.97,0
215306,926.0,Рыбинск,Ж,35.0,2,5740335.84,1,1,1,486178.6,0
214417,838.0,Ярославль,Ж,30.0,3,434204.33,2,1,1,68814.16,0
152783,753.0,Ярославль,М,40.0,0,,1,0,1,256876.71,0
143444,756.0,Ярославль,Ж,32.0,5,695079.08,3,0,0,83867.4,0
125788,941.0,Ростов,Ж,25.0,5,922748.93,2,0,1,76775.08,1
97927,914.0,Рыбинск,М,34.0,5,1239757.51,2,0,1,83469.87,1
115173,732.0,Ярославль,М,33.0,3,141356.63,2,1,1,103130.83,0
186231,897.0,Ярославль,Ж,53.0,0,,1,0,0,148561.15,0
208738,839.0,Ярославль,М,60.0,5,1102438.37,2,0,1,116500.81,0
154953,821.0,Рыбинск,Ж,27.0,0,44417.44,2,0,1,40290.1,0
226247,916.0,Ярославль,М,49.0,0,,1,1,0,235165.11,0
169295,894.0,Ростов,Ж,56.0,8,461178.86,2,1,0,88762.09,0
177139,852.0,Ярославль,М,19.0,1,8373.69,1,1,1,111638.85,1
139845,842.0,Ярославль,М,44.0,4,3379228.05,2,0,1,128656.24,1
220177,938.0,Ярославль,М,36.0,0,,1,1,1,211276.28,0
143733,887.0,Ярославль,Ж,66.0,0,260314.13,2,0,0,63673.28,0
200864,822.0,Ярославль,Ж,31.0,4,518586.52,2,1,0,62263.65,0
166581,898.0,Ярославль,Ж,60.0,0,,1,1,0,85165.65,0
183990,862.0,Ярославль,М,30.0,3,963544.35,2,0,0,85790.23,0
214280,778.0,Рыбинск,М,24.0,1,48005.98,2,1,1,18302.0,0
146861,899.0,Ростов,Ж,58.0,0,,1,0,0,116130.22,0
182782,983.0,Рыбинск,М,23.0,3,67502.22,1,1,0,74966.79,0
215949,923.0,Ярославль,М,34.0,0,,1,1,1,165077.17,0
185646,781.0,Ярославль,Ж,52.0,5,576515.76,2,0,0,95256.15,0
206090,866.0,Ярославль,Ж,64.0,4,1191375.74,3,0,0,99653.19,0
130992,850.0,Рыбинск,Ж,54.0,5,624241.61,1,1,1,49498.33,0
157631,926.0,Ярославль,Ж,63.0,1,,1,1,0,223668.27,0
215854,796.0,Ярославль,М,44.0,4,895686.6,1,1,0,95709.36,0
142637,784.0,Ярославль,М,53.0,4,887529.62,1,1,0,114595.46,0
179081,889.0,Ярославль,М,42.0,1,290613.24,2,1,0,97774.55,0
181485,940.0,Ярославль,Ж,29.0,0,,1,0,1,135697.28,0
120258,908.0,Рыбинск,Ж,38.0,4,2213581.63,2,0,1,160327.77,1
174759,815.0,Ярославль,Ж,25.0,1,110836.66,3,1,0,139944.21,0
120519,948.0,Ярославль,Ж,58.0,0,,1,1,1,1087045.85,0
154624,796.0,Ярославль,М,35.0,0,95911.47,3,1,0,134881.18,1
170528,861.0,Рыбинск,М,48.0,4,534347.34,2,0,0,166087.87,0
214698,809.0,Ярославль,Ж,52.0,3,303634.05,2,0,1,75870.11,1
187817,886.0,Ярославль,Ж,38.0,5,954795.26,2,0,0,37295.31,0
119602,990.0,Ярославль,М,48.0,3,891939.42,1,1,1,187289.48,0
175433,794.0,Ярославль,М,46.0,4,256221.04,2,1,1,251358.1,0
220032,921.0,Рыбинск,Ж,46.0,5,1239388.92,2,1,1,220729.45,0
165502,793.0,Ярославль,М,33.0,4,783080.47,1,1,0,81750.84,0
192383,835.0,Рыбинск,Ж,64.0,5,722750.14,2,1,0,78829.17,0
154718,783.0,Ярославль,Ж,61.0,2,1230623.14,3,1,1,107184.43,0
193214,861.0,Ярославль,М,61.0,3,1071482.28,2,1,0,93125.14,0
129132,935.0,Ярославль,М,40.0,0,,1,1,1,514914.14,0
173142,820.0,Ярославль,М,36.0,0,155516.14,4,1,1,146637.49,0
140239,660.0,Ярославль,Ж,51.0,0,,2,1,0,134111.17,0
172632,888.0,Ярославль,Ж,71.0,3,853488.28,2,0,0,51315.87,0
170324,841.0,Ярославль,Ж,30.0,4,280431.88,3,0,1,44498.2,1
162384,923.0,Ростов,Ж,35.0,5,2977059.64,2,0,1,406266.45,1
175448,827.0,Ярославль,Ж,33.0,3,309922.62,2,1,1,51285.41,0
165244,923.0,Рыбинск,Ж,43.0,4,2217816.94,2,0,0,621248.3,0
149874,909.0,Рыбинск,Ж,57.0,5,2868531.29,2,0,1,201067.59,1
228863,933.0,Ярославль,М,53.0,6,4672940.4,3,0,0,166538.42,1
183802,871.0,Ярославль,Ж,51.0,2,1114091.8,2,0,0,215477.56,0
147348,798.0,Ярославль,Ж,31.0,4,620732.83,2,1,1,71027.76,0
206759,917.0,Ярославль,М,22.0,0,,1,1,0,70617.52,0
164741,877.0,Рыбинск,М,35.0,3,2327758.18,2,0,1,108557.99,1
127965,783.0,Рыбинск,Ж,41.0,3,239805.66,2,1,1,84884.32,0
177927,855.0,Ярославль,М,44.0,5,1130729.9,1,1,0,126507.36,0
168643,924.0,Ростов,М,41.0,5,1677681.25,2,0,1,171134.07,1
122445,796.0,Ростов,Ж,39.0,1,225679.43,2,1,1,142927.78,0
141384,875.0,Ярославль,М,27.0,5,741448.05,1,1,0,96682.6,0
120258,905.0,Ярославль,М,30.0,0,,1,1,1,146427.96,0
178727,805.0,Рыбинск,М,32.0,4,736032.36,2,1,1,175180.21,0
164489,842.0,Ростов,М,56.0,2,281480.03,1,0,0,154706.82,1
176197,906.0,Ростов,М,33.0,0,,1,0,0,104059.8,0
192065,837.0,Ярославль,Ж,34.0,5,554539.51,2,0,1,141995.86,1
227751,946.0,Ярославль,Ж,47.0,5,2772801.24,3,0,0,224042.74,0
175672,957.0,Ярославль,Ж,64.0,2,2042957.38,2,0,0,208848.77,0
218812,826.0,Рыбинск,Ж,23.0,5,894344.82,2,0,1,205951.2,0
150755,911.0,Ростов,Ж,70.0,5,453266.09,1,1,0,85867.06,0
180640,664.0,Рыбинск,Ж,32.0,0,,1,1,1,229845.39,0
135961,899.0,Ярославль,М,31.0,0,,1,1,0,311253.75,0
116282,814.0,Ярославль,М,44.0,5,1618334.48,3,0,1,91458.13,1
160482,782.0,Ярославль,М,30.0,3,259281.55,2,1,0,77054.03,1
143372,912.0,Ярославль,Ж,67.0,5,1141484.02,2,1,0,90716.23,0
172949,792.0,Ярославль,Ж,50.0,2,985495.65,2,1,1,202298.64,0
159243,776.0,Ярославль,Ж,27.0,0,118363.7,1,1,1,75694.69,0
216834,796.0,Ростов,Ж,25.0,3,71814.87,2,1,0,34160.12,0
166559,906.0,Рыбинск,М,48.0,0,,1,1,1,145777.72,0
220916,855.0,Ярославль,М,36.0,7,243265.75,2,0,0,188705.22,0
129817,657.0,Рыбинск,М,42.0,0,,1,1,1,156697.38,0
195005,824.0,Рыбинск,Ж,30.0,2,674083.32,2,1,1,57782.76,0
131561,849.0,Ростов,Ж,44.0,4,754153.67,2,0,1,164930.69,1
125021,860.0,Ростов,Ж,35.0,3,317560.37,2,1,0,47497.13,0
117333,889.0,Рыбинск,Ж,37.0,2,1399536.93,2,0,1,83006.67,1
212693,917.0,Ярославль,М,32.0,5,765522.09,1,1,1,112335.42,1
122898,808.0,Ярославль,Ж,46.0,2,176924.26,2,1,0,110912.75,0
174509,882.0,Ярославль,М,42.0,0,,1,1,0,144634.37,0
